1485903600.0,1.69
1485907200.0,1.18
1485910800.0,1.04
1485914400.0,1.32
1485918000.0,1.94
1485921600.0,2.77
1485925200.0,3.57
1485928800.0,4.16
1485932400.0,4.37
1485936000.0,4.16
1485939600.0,3.56
1485943200.0,2.72
1485946800.0,1.85
1485950400.0,1.15
1485954000.0,0.79
1485957600.0,0.86
1485961200.0,1.31
1485964800.0,2.04
1485968400.0,2.85
1485972000.0,3.54
1485975600.0,3.94
1485979200.0,3.95
1485982800.0,3.58
1485986400.0,2.94
1485990000.0,2.2
1485993600.0,1.56
1485997200.0,1.19
1486000800.0,1.19
1486004400.0,1.56
1486008000.0,2.22
1486011600.0,3.0
1486015200.0,3.69
1486018800.0,4.13
1486022400.0,4.21
1486026000.0,3.89
1486029600.0,3.26
1486033200.0,2.47
1486036800.0,1.7
1486040400.0,1.15
1486044000.0,0.93
1486047600.0,1.1
1486051200.0,1.59
1486054800.0,2.29
1486058400.0,3.01
1486062000.0,3.57
1486065600.0,3.84
1486069200.0,3.76
1486072800.0,3.36
1486076400.0,2.76
1486080000.0,2.1
1486083600.0,1.58
1486087200.0,1.32
1486090800.0,1.4
1486094400.0,1.79
1486098000.0,2.4
1486101600.0,3.07
1486105200.0,3.65
1486108800.0,3.97
1486112400.0,3.97
1486116000.0,3.63
1486119600.0,3.05
1486123200.0,2.36
1486126800.0,1.72
1486130400.0,1.28
1486134000.0,1.15
1486137600.0,1.35
1486141200.0,1.81
1486144800.0,2.42
1486148400.0,3.03
1486152000.0,3.49
1486155600.0,3.69
1486159200.0,3.59
1486162800.0,3.23
1486166400.0,2.7
1486170000.0,2.15
1486173600.0,1.72
1486177200.0,1.51
1486180800.0,1.58
1486184400.0,1.92
1486188000.0,2.43
1486191600.0,2.99
1486195200.0,3.46
1486198800.0,3.73
1486202400.0,3.72
1486206000.0,3.45
1486209600.0,2.97
1486213200.0,2.4
1486216800.0,1.87
1486220400.0,1.5
1486224000.0,1.38
1486227600.0,1.53
1486231200.0,1.91
1486234800.0,2.42
1486238400.0,2.94
1486242000.0,3.35
1486245600.0,3.55
1486249200.0,3.5
1486252800.0,3.22
1486256400.0,2.79
1486260000.0,2.31
1486263600.0,1.91
1486267200.0,1.68
1486270800.0,1.68
1486274400.0,1.9
1486278000.0,2.3
1486281600.0,2.77
1486285200.0,3.2
1486288800.0,3.48
1486292400.0,3.55
1486296000.0,3.39
1486299600.0,3.03
1486303200.0,2.56
1486306800.0,2.09
1486310400.0,1.72
1486314000.0,1.54
1486317600.0,1.6
1486321200.0,1.88
1486324800.0,2.31
1486328400.0,2.8
1486332000.0,3.22
1486335600.0,3.49
1486339200.0,3.54
1486342800.0,3.36
1486346400.0,2.99
1486350000.0,2.53
1486353600.0,2.09
1486357200.0,1.76
1486360800.0,1.64
1486364400.0,1.74
1486368000.0,2.04
1486371600.0,2.48
1486375200.0,2.94
1486378800.0,3.31
1486382400.0,3.51
1486386000.0,3.47
1486389600.0,3.21
1486393200.0,2.79
1486396800.0,2.3
1486400400.0,1.86
1486404000.0,1.58
1486407600.0,1.54
1486411200.0,1.74
1486414800.0,2.15
1486418400.0,2.67
1486422000.0,3.17
1486425600.0,3.55
1486429200.0,3.7
1486432800.0,3.59
1486436400.0,3.24
1486440000.0,2.73
1486443600.0,2.17
1486447200.0,1.71
1486450800.0,1.45
1486454400.0,1.46
1486458000.0,1.73
1486461600.0,2.21
1486465200.0,2.77
1486468800.0,3.27
1486472400.0,3.6
1486476000.0,3.66
1486479600.0,3.44
1486483200.0,2.99
1486486800.0,2.42
1486490400.0,1.87
1486494000.0,1.49
1486497600.0,1.37
1486501200.0,1.55
1486504800.0,2.0
1486508400.0,2.62
1486512000.0,3.25
1486515600.0,3.75
1486519200.0,3.97
1486522800.0,3.87
1486526400.0,3.46
1486530000.0,2.82
1486533600.0,2.12
1486537200.0,1.52
1486540800.0,1.16
1486544400.0,1.14
1486548000.0,1.45
1486551600.0,2.03
1486555200.0,2.73
1486558800.0,3.38
1486562400.0,3.8
1486566000.0,3.9
1486569600.0,3.65
1486573200.0,3.1
1486576800.0,2.41
1486580400.0,1.74
1486584000.0,1.28
1486587600.0,1.15
1486591200.0,1.39
1486594800.0,1.95
1486598400.0,2.71
1486602000.0,3.47
1486605600.0,4.04
1486609200.0,4.28
1486612800.0,4.11
1486616400.0,3.57
1486620000.0,2.78
1486623600.0,1.93
1486627200.0,1.22
1486630800.0,0.83
1486634400.0,0.86
1486638000.0,1.29
1486641600.0,2.01
1486645200.0,2.85
1486648800.0,3.59
1486652400.0,4.05
1486656000.0,4.11
1486659600.0,3.75
1486663200.0,3.07
1486666800.0,2.25
1486670400.0,1.51
1486674000.0,1.03
1486677600.0,0.96
1486681200.0,1.32
1486684800.0,2.03
1486688400.0,2.93
1486692000.0,3.78
1486695600.0,4.36
1486699200.0,4.53
1486702800.0,4.23
1486706400.0,3.53
1486710000.0,2.58
1486713600.0,1.62
1486717200.0,0.89
1486720800.0,0.55
1486724400.0,0.7
1486728000.0,1.28
1486731600.0,2.16
1486735200.0,3.1
1486738800.0,3.87
1486742400.0,4.28
1486746000.0,4.22
1486749600.0,3.71
1486753200.0,2.89
1486756800.0,1.98
1486760400.0,1.22
1486764000.0,0.81
1486767600.0,0.87
1486771200.0,1.39
1486774800.0,2.26
1486778400.0,3.25
1486782000.0,4.11
1486785600.0,4.63
1486789200.0,4.66
1486792800.0,4.19
1486796400.0,3.32
1486800000.0,2.27
1486803600.0,1.28
1486807200.0,0.61
1486810800.0,0.4
1486814400.0,0.72
1486818000.0,1.46
1486821600.0,2.44
1486825200.0,3.41
1486828800.0,4.13
1486832400.0,4.4
1486836000.0,4.18
1486839600.0,3.51
1486843200.0,2.59
1486846800.0,1.66
1486850400.0,0.96
1486854000.0,0.69
1486857600.0,0.93
1486861200.0,1.61
1486864800.0,2.59
1486868400.0,3.6
1486872000.0,4.4
1486875600.0,4.77
1486879200.0,4.62
1486882800.0,3.97
1486886400.0,2.99
1486890000.0,1.9
1486893600.0,0.98
1486897200.0,0.45
1486900800.0,0.43
1486904400.0,0.92
1486908000.0,1.78
1486911600.0,2.8
1486915200.0,3.71
1486918800.0,4.29
1486922400.0,4.38
1486926000.0,3.98
1486929600.0,3.2
1486933200.0,2.24
1486936800.0,1.37
1486940400.0,0.82
1486944000.0,0.73
1486947600.0,1.14
1486951200.0,1.95
1486954800.0,2.96
1486958400.0,3.91
1486962000.0,4.56
1486965600.0,4.74
1486969200.0,4.4
1486972800.0,3.62
1486976400.0,2.59
1486980000.0,1.57
1486983600.0,0.79
1486987200.0,0.46
1486990800.0,0.63
1486994400.0,1.27
1486998000.0,2.18
