1488322800.0,0.97
1488326400.0,0.8
1488330000.0,1.11
1488333600.0,1.82
1488337200.0,2.75
1488340800.0,3.66
1488344400.0,4.32
1488348000.0,4.56
1488351600.0,4.31
1488355200.0,3.63
1488358800.0,2.68
1488362400.0,1.71
1488366000.0,0.94
1488369600.0,0.58
1488373200.0,0.69
1488376800.0,1.25
1488380400.0,2.11
1488384000.0,3.05
1488387600.0,3.83
1488391200.0,4.25
1488394800.0,4.21
1488398400.0,3.74
1488402000.0,2.95
1488405600.0,2.06
1488409200.0,1.31
1488412800.0,0.88
1488416400.0,0.91
1488420000.0,1.37
1488423600.0,2.16
1488427200.0,3.08
1488430800.0,3.89
1488434400.0,4.38
1488438000.0,4.44
1488441600.0,4.03
1488445200.0,3.27
1488448800.0,2.34
1488452400.0,1.47
1488456000.0,0.87
1488459600.0,0.69
1488463200.0,0.97
1488466800.0,1.62
1488470400.0,2.48
1488474000.0,3.33
1488477600.0,3.95
1488481200.0,4.19
1488484800.0,4.0
1488488400.0,3.43
1488492000.0,2.64
1488495600.0,1.84
1488499200.0,1.22
1488502800.0,0.96
1488506400.0,1.12
1488510000.0,1.66
1488513600.0,2.44
1488517200.0,3.27
1488520800.0,3.93
1488524400.0,4.26
1488528000.0,4.18
1488531600.0,3.71
1488535200.0,2.96
1488538800.0,2.12
1488542400.0,1.4
1488546000.0,0.98
1488549600.0,0.94
1488553200.0,1.3
1488556800.0,1.95
1488560400.0,2.73
1488564000.0,3.44
1488567600.0,3.9
1488571200.0,4.01
1488574800.0,3.74
1488578400.0,3.18
1488582000.0,2.46
1488585600.0,1.78
1488589200.0,1.3
1488592800.0,1.16
1488596400.0,1.37
1488600000.0,1.89
1488603600.0,2.59
1488607200.0,3.28
1488610800.0,3.8
1488614400.0,4.01
1488618000.0,3.88
1488621600.0,3.43
1488625200.0,2.77
1488628800.0,2.08
1488632400.0,1.52
1488636000.0,1.22
1488639600.0,1.25
1488643200.0,1.6
1488646800.0,2.17
1488650400.0,2.82
1488654000.0,3.39
1488657600.0,3.74
1488661200.0,3.79
1488664800.0,3.53
1488668400.0,3.04
1488672000.0,2.44
1488675600.0,1.88
1488679200.0,1.5
1488682800.0,1.39
1488686400.0,1.57
1488690000.0,2.0
1488693600.0,2.56
1488697200.0,3.12
1488700800.0,3.53
1488704400.0,3.71
1488708000.0,3.61
1488711600.0,3.26
1488715200.0,2.75
1488718800.0,2.2
1488722400.0,1.75
1488726000.0,1.5
1488729600.0,1.52
1488733200.0,1.78
1488736800.0,2.24
1488740400.0,2.76
1488744000.0,3.23
1488747600.0,3.54
1488751200.0,3.61
1488754800.0,3.44
1488758400.0,3.06
1488762000.0,2.57
1488765600.0,2.09
1488769200.0,1.73
1488772800.0,1.57
1488776400.0,1.65
1488780000.0,1.94
1488783600.0,2.37
1488787200.0,2.83
1488790800.0,3.22
1488794400.0,3.45
1488798000.0,3.46
1488801600.0,3.25
1488805200.0,2.88
1488808800.0,2.43
1488812400.0,2.02
1488816000.0,1.75
1488819600.0,1.67
1488823200.0,1.82
1488826800.0,2.15
1488830400.0,2.59
1488834000.0,3.03
1488837600.0,3.38
1488841200.0,3.54
1488844800.0,3.49
1488848400.0,3.22
1488852000.0,2.81
1488855600.0,2.33
1488859200.0,1.91
1488862800.0,1.63
1488866400.0,1.57
1488870000.0,1.73
1488873600.0,2.07
1488877200.0,2.52
1488880800.0,2.97
1488884400.0,3.31
1488888000.0,3.46
1488891600.0,3.39
1488895200.0,3.11
1488898800.0,2.7
1488902400.0,2.25
1488906000.0,1.87
1488909600.0,1.67
1488913200.0,1.7
1488916800.0,1.95
1488920400.0,2.38
1488924000.0,2.87
1488927600.0,3.33
1488931200.0,3.62
1488934800.0,3.69
1488938400.0,3.49
1488942000.0,3.07
1488945600.0,2.52
1488949200.0,1.97
1488952800.0,1.55
1488956400.0,1.35
1488960000.0,1.42
1488963600.0,1.76
1488967200.0,2.27
1488970800.0,2.83
1488974400.0,3.32
1488978000.0,3.61
1488981600.0,3.62
1488985200.0,3.37
1488988800.0,2.9
1488992400.0,2.34
1488996000.0,1.84
1488999600.0,1.52
1489003200.0,1.47
1489006800.0,1.72
1489010400.0,2.22
1489014000.0,2.83
1489017600.0,3.43
1489021200.0,3.84
1489024800.0,3.97
1489028400.0,3.76
1489032000.0,3.27
1489035600.0,2.59
1489039200.0,1.88
1489042800.0,1.33
1489046400.0,1.05
1489050000.0,1.12
1489053600.0,1.52
1489057200.0,2.16
1489060800.0,2.87
1489064400.0,3.49
1489068000.0,3.86
1489071600.0,3.88
1489075200.0,3.56
1489078800.0,2.98
1489082400.0,2.28
1489086000.0,1.65
1489089600.0,1.27
1489093200.0,1.23
1489096800.0,1.55
1489100400.0,2.18
1489104000.0,2.94
1489107600.0,3.66
1489111200.0,4.14
1489114800.0,4.26
1489118400.0,3.97
1489122000.0,3.33
1489125600.0,2.49
1489129200.0,1.65
1489132800.0,1.02
1489136400.0,0.74
1489140000.0,0.89
1489143600.0,1.43
1489147200.0,2.23
1489150800.0,3.08
1489154400.0,3.77
1489158000.0,4.13
1489161600.0,4.08
1489165200.0,3.62
1489168800.0,2.88
1489172400.0,2.06
1489176000.0,1.37
1489179600.0,0.99
1489183200.0,1.04
1489186800.0,1.51
1489190400.0,2.29
1489194000.0,3.19
1489197600.0,3.97
1489201200.0,4.44
1489204800.0,4.46
1489208400.0,4.02
1489212000.0,3.22
1489215600.0,2.24
1489219200.0,1.33
1489222800.0,0.71
1489226400.0,0.53
1489230000.0,0.83
1489233600.0,1.54
1489237200.0,2.47
1489240800.0,3.39
1489244400.0,4.07
1489248000.0,4.34
1489251600.0,4.13
1489255200.0,3.51
1489258800.0,2.63
1489262400.0,1.74
1489266000.0,1.06
1489269600.0,0.78
1489273200.0,0.99
1489276800.0,1.63
1489280400.0,2.55
1489284000.0,3.52
1489287600.0,4.29
1489291200.0,4.65
1489294800.0,4.51
1489298400.0,3.89
1489302000.0,2.95
1489305600.0,1.9
1489309200.0,1.01
1489312800.0,0.5
1489316400.0,0.48
1489320000.0,0.97
1489323600.0,1.83
1489327200.0,2.84
1489330800.0,3.74
1489334400.0,4.32
1489338000.0,4.42
1489341600.0,4.02
1489345200.0,3.24
1489348800.0,2.28
1489352400.0,1.4
1489356000.0,0.83
1489359600.0,0.72
1489363200.0,1.11
1489366800.0,1.91
1489370400.0,2.91
1489374000.0,3.86
1489377600.0,4.51
1489381200.0,4.7
1489384800.0,4.37
1489388400.0,3.59
1489392000.0,2.57
1489395600.0,1.54
1489399200.0,0.77
1489402800.0,0.44
1489406400.0,0.63
1489410000.0,1.29
1489413600.0,2.24
1489417200.0,3.24
1489420800.0,4.04
1489424400.0,4.43
1489428000.0,4.32
1489431600.0,3.75
1489435200.0,2.87
1489438800.0,1.91
1489442400.0,1.13
1489446000.0,0.73
1489449600.0,0.83
1489453200.0,1.39
1489456800.0,2.28
1489460400.0,3.27
1489464000.0,4.11
1489467600.0,4.58
1489471200.0,4.56
1489474800.0,4.06
1489478400.0,3.18
1489482000.0,2.16
1489485600.0,1.25
1489489200.0,0.68
1489492800.0,0.57
1489496400.0,0.96
1489500000.0,1.73
1489503600.0,2.69
1489507200.0,3.59
1489510800.0,4.2
1489514400.0,4.37
1489518000.0,4.07
1489521600.0,3.37
1489525200.0,2.47
1489528800.0,1.61
1489532400.0,1.0
1489536000.0,0.81
1489539600.0,1.09
1489543200.0,1.77
1489546800.0,2.67
1489550400.0,3.56
1489554000.0,4.22
1489557600.0,4.47
1489561200.0,4.26
1489564800.0,3.63
1489568400.0,2.74
1489572000.0,1.83
1489575600.0,1.11
1489579200.0,0.77
1489582800.0,0.87
1489586400.0,1.4
1489590000.0,2.21
1489593600.0,3.09
1489597200.0,3.81
1489600800.0,4.19
1489604400.0,4.15
1489608000.0,3.7
1489611600.0,2.97
1489615200.0,2.14
1489618800.0,1.44
1489622400.0,1.04
