1483228800.0,1.21
1483232400.0,1.39
1483236000.0,1.91
1483239600.0,2.63
1483243200.0,3.37
1483246800.0,3.96
1483250400.0,4.23
1483254000.0,4.11
1483257600.0,3.63
1483261200.0,2.89
1483264800.0,2.09
1483268400.0,1.4
1483272000.0,1.0
1483275600.0,0.97
1483279200.0,1.32
1483282800.0,1.94
1483286400.0,2.68
1483290000.0,3.34
1483293600.0,3.75
1483297200.0,3.82
1483300800.0,3.53
1483304400.0,2.97
1483308000.0,2.29
1483311600.0,1.68
1483315200.0,1.3
1483318800.0,1.27
1483322400.0,1.59
1483326000.0,2.2
1483329600.0,2.95
1483333200.0,3.64
1483336800.0,4.1
1483340400.0,4.21
1483344000.0,3.93
1483347600.0,3.33
1483351200.0,2.55
1483354800.0,1.78
1483358400.0,1.19
1483362000.0,0.94
1483365600.0,1.06
1483369200.0,1.53
1483372800.0,2.2
1483376400.0,2.92
1483380000.0,3.49
1483383600.0,3.78
1483387200.0,3.72
1483390800.0,3.33
1483394400.0,2.73
1483398000.0,2.08
1483401600.0,1.56
1483405200.0,1.31
1483408800.0,1.4
1483412400.0,1.83
1483416000.0,2.48
1483419600.0,3.2
1483423200.0,3.79
1483426800.0,4.12
1483430400.0,4.09
1483434000.0,3.7
1483437600.0,3.04
1483441200.0,2.27
1483444800.0,1.58
1483448400.0,1.11
1483452000.0,0.98
1483455600.0,1.22
1483459200.0,1.74
1483462800.0,2.42
1483466400.0,3.07
1483470000.0,3.55
1483473600.0,3.73
1483477200.0,3.58
1483480800.0,3.15
1483484400.0,2.55
1483488000.0,1.97
1483491600.0,1.54
1483495200.0,1.4
1483498800.0,1.58
1483502400.0,2.05
1483506000.0,2.68
1483509600.0,3.33
1483513200.0,3.82
1483516800.0,4.04
1483520400.0,3.91
1483524000.0,3.47
1483527600.0,2.82
1483531200.0,2.11
1483534800.0,1.5
1483538400.0,1.14
1483542000.0,1.1
1483545600.0,1.39
1483549200.0,1.91
1483552800.0,2.55
1483556400.0,3.13
1483560000.0,3.52
1483563600.0,3.63
1483567200.0,3.45
1483570800.0,3.02
1483574400.0,2.48
1483578000.0,1.96
1483581600.0,1.62
1483585200.0,1.53
1483588800.0,1.74
1483592400.0,2.19
1483596000.0,2.76
1483599600.0,3.33
1483603200.0,3.74
1483606800.0,3.89
1483610400.0,3.73
1483614000.0,3.31
1483617600.0,2.71
1483621200.0,2.07
1483624800.0,1.54
1483628400.0,1.25
1483632000.0,1.24
