1491004800.0,1.56
1491008400.0,1.01
1491012000.0,0.86
1491015600.0,1.13
1491019200.0,1.77
1491022800.0,2.6
1491026400.0,3.41
1491030000.0,4.01
1491033600.0,4.23
1491037200.0,4.03
1491040800.0,3.47
1491044400.0,2.69
1491048000.0,1.89
1491051600.0,1.26
1491055200.0,0.97
1491058800.0,1.09
1491062400.0,1.57
1491066000.0,2.31
1491069600.0,3.1
1491073200.0,3.76
1491076800.0,4.11
1491080400.0,4.08
1491084000.0,3.68
1491087600.0,3.0
1491091200.0,2.23
1491094800.0,1.55
1491098400.0,1.13
1491102000.0,1.06
1491105600.0,1.37
1491109200.0,1.95
1491112800.0,2.67
1491116400.0,3.35
1491120000.0,3.81
1491123600.0,3.95
1491127200.0,3.74
1491130800.0,3.23
1491134400.0,2.57
1491138000.0,1.92
1491141600.0,1.44
1491145200.0,1.26
1491148800.0,1.41
1491152400.0,1.85
1491156000.0,2.48
1491159600.0,3.13
1491163200.0,3.65
1491166800.0,3.91
1491170400.0,3.85
1491174000.0,3.48
1491177600.0,2.9
1491181200.0,2.25
1491184800.0,1.68
1491188400.0,1.33
1491192000.0,1.28
1491195600.0,1.52
1491199200.0,2.0
1491202800.0,2.59
1491206400.0,3.14
1491210000.0,3.53
1491213600.0,3.66
1491217200.0,3.51
1491220800.0,3.13
1491224400.0,2.61
1491228000.0,2.1
1491231600.0,1.71
1491235200.0,1.54
1491238800.0,1.65
1491242400.0,1.99
1491246000.0,2.49
1491249600.0,3.02
1491253200.0,3.46
1491256800.0,3.7
1491260400.0,3.68
1491264000.0,3.41
1491267600.0,2.95
1491271200.0,2.4
1491274800.0,1.9
1491278400.0,1.54
1491282000.0,1.42
1491285600.0,1.56
1491289200.0,1.9
1491292800.0,2.37
1491296400.0,2.86
1491300000.0,3.25
1491303600.0,3.45
1491307200.0,3.42
1491310800.0,3.17
1491314400.0,2.78
1491318000.0,2.34
1491321600.0,1.97
1491325200.0,1.75
1491328800.0,1.75
1491332400.0,1.97
1491336000.0,2.36
1491339600.0,2.82
1491343200.0,3.25
1491346800.0,3.55
1491350400.0,3.63
1491354000.0,3.48
1491357600.0,3.12
1491361200.0,2.62
1491364800.0,2.11
1491368400.0,1.69
1491372000.0,1.45
1491375600.0,1.45
1491379200.0,1.69
1491382800.0,2.1
1491386400.0,2.6
1491390000.0,3.05
1491393600.0,3.37
1491397200.0,3.47
1491400800.0,3.34
1491404400.0,3.02
1491408000.0,2.58
1491411600.0,2.15
1491415200.0,1.82
1491418800.0,1.7
1491422400.0,1.82
1491426000.0,2.15
1491429600.0,2.62
1491433200.0,3.12
1491436800.0,3.52
1491440400.0,3.72
1491444000.0,3.66
1491447600.0,3.35
1491451200.0,2.84
1491454800.0,2.25
1491458400.0,1.71
1491462000.0,1.35
1491465600.0,1.25
1491469200.0,1.43
1491472800.0,1.86
1491476400.0,2.43
1491480000.0,3.0
1491483600.0,3.45
1491487200.0,3.66
1491490800.0,3.58
1491494400.0,3.24
1491498000.0,2.73
1491501600.0,2.19
1491505200.0,1.74
1491508800.0,1.52
1491512400.0,1.59
1491516000.0,1.94
1491519600.0,2.49
1491523200.0,3.1
1491526800.0,3.62
